"Name","HH","MM","SS","mS","Twr2_Box_H","Twr2_Box_T","Twr2_Box_RHT_status","Twr2_PC_H","Twr2_PC_T","Twr2_PC_RHT_status","Twr2_80m_U","Twr2_80m_V","Twr2_80m_W","Twr2_80m_T","Twr2_80m_st_code","Twr2_80m_status","Twr2_80m_WS_hor","Twr2_80m_WD_hor","Twr2_80m_WS_vec","Twr2_80m_WD_inc","Twr2_60m_U","Twr2_60m_V","Twr2_60m_W","Twr2_60m_T","Twr2_60m_st_code","Twr2_60m_status","Twr2_60m_WS_hor","Twr2_60m_WD_hor","Twr2_60m_WS_vec","Twr2_60m_WD_inc","Twr2_40m_U","Twr2_40m_V","Twr2_40m_W","Twr2_40m_T","Twr2_40m_st_code","Twr2_40m_status","Twr2_40m_WS_hor","Twr2_40m_WD_hor","Twr2_40m_WS_vec","Twr2_40m_WD_inc","Twr2_20m_U","Twr2_20m_V","Twr2_20m_W","Twr2_20m_T","Twr2_20m_st_code","Twr2_20m_status","Twr2_20m_WS_hor","Twr2_20m_WD_hor","Twr2_20m_WS_vec","Twr2_20m_WD_inc","Twr2_10m_U","Twr2_10m_V","Twr2_10m_W","Twr2_10m_T","Twr2_10m_st_code","Twr2_10m_status","Twr2_10m_WS_hor","Twr2_10m_WD_hor","Twr2_10m_WS_vec","Twr2_10m_WD_inc","Twr3_Box_H","Twr3_Box_T","Twr3_Box_RHT_status","Twr3_80m_U","Twr3_80m_V","Twr3_80m_W","Twr3_80m_T","Twr3_80m_st_code","Twr3_80m_status","Twr3_80m_WS_hor","Twr3_80m_WD_hor","Twr3_80m_WS_vec","Twr3_80m_WD_inc","Twr3_60m_U","Twr3_60m_V","Twr3_60m_W","Twr3_60m_T","Twr3_60m_st_code","Twr3_60m_status","Twr3_60m_WS_hor","Twr3_60m_WD_hor","Twr3_60m_WS_vec","Twr3_60m_WD_inc","Twr3_40m_U","Twr3_40m_V","Twr3_40m_W","Twr3_40m_T","Twr3_40m_st_code","Twr3_40m_status","Twr3_40m_WS_hor","Twr3_40m_WD_hor","Twr3_40m_WS_vec","Twr3_40m_WD_inc","Twr3_20m_U","Twr3_20m_V","Twr3_20m_W","Twr3_20m_T","Twr3_20m_st_code","Twr3_20m_status","Twr3_20m_WS_hor","Twr3_20m_WD_hor","Twr3_20m_WS_vec","Twr3_20m_WD_inc","Twr3_10m_U","Twr3_10m_V","Twr3_10m_W","Twr3_10m_T","Twr3_10m_st_code","Twr3_10m_status","Twr3_10m_WS_hor","Twr3_10m_WD_hor","Twr3_10m_WS_vec","Twr3_10m_WD_inc","Twr6_Box_H","Twr6_Box_T","Twr6_Box_RHT_status","Twr6_60m_SX","Twr6_60m_SY","Twr6_60m_SZ","Twr6_60m_St","Twr6_60m_status","Twr6_60m_WS_hor","Twr6_60m_WD_hor","Twr6_60m_WS_vec","Twr6_60m_WD_inc","Twr6_40m_SX","Twr6_40m_SY","Twr6_40m_SZ","Twr6_40m_St","Twr6_40m_status","Twr6_40m_WS_hor","Twr6_40m_WD_hor","Twr6_40m_WS_vec","Twr6_40m_WD_inc","Twr6_20m_SX","Twr6_20m_SY","Twr6_20m_SZ","Twr6_20m_St","Twr6_20m_status","Twr6_20m_WS_hor","Twr6_20m_WD_hor","Twr6_20m_WS_vec","Twr6_20m_WD_inc","Twr6_10m_SX","Twr6_10m_SY","Twr6_10m_SZ","Twr6_10m_St","Twr6_10m_status","Twr6_10m_WS_hor","Twr6_10m_WD_hor","Twr6_10m_WS_vec","Twr6_10m_WD_inc","Twr7_Box_H","Twr7_Box_T","Twr7_Box_RHT_status","Twr7_80m_U","Twr7_80m_V","Twr7_80m_W","Twr7_80m_T","Twr7_80m_st_code","Twr7_80m_status","Twr7_80m_WS_hor","Twr7_80m_WD_hor","Twr7_80m_WS_vec","Twr7_80m_WD_inc","Twr7_60m_U","Twr7_60m_V","Twr7_60m_W","Twr7_60m_T","Twr7_60m_st_code","Twr7_60m_status","Twr7_60m_WS_hor","Twr7_60m_WD_hor","Twr7_60m_WS_vec","Twr7_60m_WD_inc","Twr7_40m_U","Twr7_40m_V","Twr7_40m_W","Twr7_40m_T","Twr7_40m_st_code","Twr7_40m_status","Twr7_40m_WS_hor","Twr7_40m_WD_hor","Twr7_40m_WS_vec","Twr7_40m_WD_inc","Twr7_20m_U","Twr7_20m_V","Twr7_20m_W","Twr7_20m_T","Twr7_20m_st_code","Twr7_20m_status","Twr7_20m_WS_hor","Twr7_20m_WD_hor","Twr7_20m_WS_vec","Twr7_20m_WD_inc","Twr7_10m_U","Twr7_10m_V","Twr7_10m_W","Twr7_10m_T","Twr7_10m_st_code","Twr7_10m_status","Twr7_10m_WS_hor","Twr7_10m_WD_hor","Twr7_10m_WS_vec","Twr7_10m_WD_inc"
201903200540,5,44.6046,29.5,32340.4,42.2127,9.12398,3.82445,51.9988,10.8934,3.82889,1.47421,-1.1194,-0.281469,9.41133,0,0.111852,1.91116,288.194,1.95055,-8.77604,1.78252,-0.650079,-0.192347,8.77112,0,0.111852,1.95559,274.012,1.9894,-6.05271,2.03163,-0.314336,-0.0990491,9.34249,0,0.111852,2.10651,261.863,2.12592,-3.11049,2.18895,0.476484,-0.00035463,8.32789,0,0.111944,2.26037,248.477,2.26984,-0.0321866,2.0966,0.975932,-0.0287991,10.3148,0,0.111852,2.33324,239.071,2.3397,-0.693557,51.3715,8.65999,3.82445,1.05248,-1.14182,-0.202993,7.34237,0,0.184907,1.74113,337.78,1.82146,-6.88064,0.898692,-0.537089,-0.156425,8.43559,0,0.196111,1.26156,322.859,1.3758,-7.59108,0.716425,-0.220316,-0.00679815,9.25663,0,0.188241,0.948981,303.926,1.01806,2.97704,0.557136,0.0141806,0.0506926,9.08931,0,0.19287,0.8782,282.538,0.934784,6.97636,0.407018,-0.364228,-0.100731,8.90484,0,0.190093,0.875499,323.76,0.923428,-2.8114,43.0514,7.47383,3.86444,0.935625,-0.251627,0.123604,4.52511,1.27232,1.51017,63.8035,1.71092,3.03683,0.682662,-0.482843,0.264943,5.74666,1.27981,1.23254,47.9206,1.40267,13.2412,0.317761,-0.455928,0.0314676,5.60977,1.2713,0.935533,33.0053,1.05097,4.89354,0.0108954,-0.227356,0.0335546,6.14767,1.26343,0.7246,0.113148,0.804044,1.14623,48.3471,8.2334,3.82037,0.226923,-2.1194,-0.00729815,8.21161,0,0.11287,2.23231,342.071,2.2648,-0.392011,0.878267,-1.96777,-0.0525333,8.29178,0,0.112778,2.26292,327.735,2.28814,-1.36909,1.45955,-1.12776,-0.0174185,7.32294,0,0.11463,1.97951,303.26,1.99882,-0.570762,1.73564,0.125008,-0.0684463,7.92343,0,0.112778,1.84552,262.663,1.8893,-1.87612,1.71512,0.379972,-0.0125759,6.44703,0,0.11287,1.88002,255.994,1.90158,-0.506798
201903200530,5,34.6046,29.5,32995.8,42.2587,9.20213,3.82445,51.6872,11.0325,3.82926,1.5096,-1.11898,-0.0465444,9.45181,0,0.111852,1.91744,288.562,1.92699,-1.59108,1.66428,-0.740134,-0.0895407,8.80869,0,0.111852,1.85303,278.942,1.86706,-2.86367,1.96078,-0.493,-0.0646407,9.35926,0,0.111852,2.05133,267.496,2.06211,-1.92533,2.19301,0.217896,0.0102685,8.33077,0,0.111852,2.22012,254.991,2.22909,0.162398,2.07373,0.831995,-0.0239204,10.3258,0,0.111852,2.25174,242.133,2.25762,-0.612545,51.831,8.72093,3.82463,0.434001,-0.356649,-0.0204028,7.36305,0,0.146667,0.905405,330.624,1.04422,1.46101,0.431247,0.0648926,0.0653917,8.45872,0,0.151667,0.645864,279.369,0.731695,8.57644,0.409248,0.455009,-0.0307269,9.25469,0,0.156296,0.736886,243.813,0.814816,-3.25397,0.0723954,0.360768,0.0513732,9.0847,0,0.149815,0.568787,211.714,0.614419,4.51105,0.0747306,-0.110809,-0.0486102,8.8388,0,0.151667,0.59394,323.397,0.630903,-2.95152,43.1896,7.42583,3.83759,0.634676,0.0471991,0.0366843,4.5443,0.766019,1.10983,77.7155,1.41345,5.39992,0.234234,-0.0419472,-0.195944,5.78204,0.767963,0.8871,74.5386,1.1483,-6.87357,-0.569476,-0.433769,-0.151932,5.6322,0.759444,1.08567,286.699,1.23091,-9.32409,-0.748145,-0.0284926,-0.165873,6.20387,0.765185,1.17046,261.941,1.25398,-7.22607,48.3747,8.49064,3.82074,0.583756,-2.26001,0.0164954,8.20789,0,0.112315,2.36719,334.94,2.38046,0.222178,1.23664,-2.15127,0.00518889,8.29361,0,0.112778,2.51241,323.647,2.52454,0.176568,1.73312,-1.31077,0.0213713,7.2615,0,0.112778,2.22154,302.464,2.23623,0.759876,1.97903,0.0578833,-0.0704574,7.94432,0,0.112778,2.00894,265.266,2.02011,-2.0694,2.07029,0.456318,-0.0136704,6.38021,0,0.113704,2.13617,255.12,2.1411,-0.39969
201903200520,5,24.6046,29.5,33111.2,42.327,9.21308,3.82482,51.4868,10.9807,3.82889,1.21017,-0.749678,-0.106099,9.51063,0,0.111852,1.53179,282.632,1.58403,-4.46113,1.54092,-0.591724,-0.164757,8.83709,0,0.111852,1.73356,275.735,1.77701,-5.97045,1.82101,-0.349955,-0.102677,9.38531,0,0.111852,1.91024,263.252,1.9333,-3.90016,2.15196,0.331007,-0.0287018,8.36254,0,0.111944,2.22011,252.042,2.22746,-0.791492,2.01479,0.686954,-0.0119222,10.3366,0,0.111944,2.17364,245.671,2.17994,-0.2106,51.9674,8.79364,3.82482,0.949086,-0.417718,0.0699111,7.34355,0,0.129444,1.31552,305.469,1.40754,5.82681,0.628696,0.00186574,-0.0743176,8.41949,0,0.127593,0.962523,273.109,1.07796,-0.996691,0.465976,0.0965232,-0.169049,9.10636,0,0.128982,0.862634,259.972,0.967532,-9.13796,-0.0000916665,0.136165,-0.140095,8.98149,0,0.126296,0.539698,225.528,0.626664,-11.0587,0.0401528,-0.239469,-0.185275,8.83043,0,0.124444,0.608277,358.601,0.675713,-19.8279,43.1845,7.51992,3.8263,0.301874,-0.131882,0.0975398,4.47615,0.438982,0.8466,43.5153,1.0702,1.29175,0.041538,-0.442919,0.125881,5.68329,0.440278,0.660827,345.323,0.806107,5.81017,-0.576058,-0.357559,-0.0304972,5.44431,0.434074,0.993833,290.282,1.07627,-2.91676,-0.64492,0.311646,-0.177032,6.00099,0.427222,1.12766,242.624,1.18569,-9.54908,48.3247,8.6,3.82093,0.209063,-1.91604,0.00915741,8.25448,0,0.111852,1.98555,343.858,1.9996,0.431078,0.645598,-1.84284,-0.0503944,8.36343,0,0.111944,1.98442,334.478,1.9969,-1.54023,0.8638,-1.53431,-0.0103954,7.6166,0,0.111944,1.79314,326.32,1.80012,-0.197438,1.29216,-0.472542,-0.0521991,8.30538,0,0.111852,1.41047,286.237,1.41687,-2.19719,1.22036,0.239951,-0.0182861,6.39969,0,0.112315,1.28786,254.223,1.2911,-1.01958
201903200510,5,14.6046,29.5,32935.4,42.2685,9.30778,3.82445,50.1322,11.4764,3.82926,0.999409,-0.661118,-0.0958602,9.51335,0,0.111852,1.40705,286.876,1.46991,-3.56653,1.62735,-0.190685,-0.0493204,8.81978,0,0.111944,1.70155,261.996,1.74369,-2.01987,1.96342,-0.044087,-0.0301306,9.3448,0,0.111944,1.98993,255.165,2.00395,-1.21582,1.88614,0.563277,0.0117065,8.22406,0,0.111852,1.99349,245.875,2.00058,-0.302967,1.38262,0.922426,-0.0407565,9.95086,0,0.111852,1.8168,232.652,1.83485,-4.11272,51.9129,8.79829,3.82445,0.361444,0.601983,0.221776,7.12268,0,0.112315,0.881509,238.599,1.0221,11.746,0.310896,0.55401,0.143283,8.19083,0,0.112315,0.792949,233.915,0.875872,10.9581,0.209976,0.515781,0.141539,8.96656,0,0.11287,0.785481,222.53,0.846735,12.6215,0.0549907,0.474172,0.0578009,8.91996,0,0.112778,0.679296,205.568,0.708053,6.16176,-0.0978398,0.153386,0.0517704,8.69139,0,0.112778,0.616595,156.417,0.65493,3.07432,43.1584,7.68922,3.82222,0.155018,-0.331803,0.0490333,4.33544,0.203148,0.704143,356.454,0.903541,3.79598,-0.061725,-0.483183,0.162196,5.54724,0.20537,0.810022,331.489,0.926983,7.87132,-0.952095,-0.147161,-0.115047,5.24891,0.198333,1.2606,272.327,1.31267,-4.97341,-1.09195,0.491581,-0.327549,5.81567,0.19787,1.32069,244.876,1.39017,-15.1242,48.3039,8.60041,3.82111,-0.237069,-1.9587,0.0515917,8.31565,0,0.112315,2.09687,356.415,2.17695,2.70436,0.146681,-1.47994,0.102857,8.4606,0,0.111852,1.64277,344.984,1.7278,3.81007,0.527283,-1.21953,0.0135102,7.76181,0,0.111759,1.48483,330.287,1.52844,0.357753,0.750177,-0.771697,-0.0197093,8.46745,0,0.111852,1.29233,310.538,1.31384,-1.12677,0.638924,-0.445196,-0.00444907,6.80915,0,0.112315,1.11053,299.117,1.12354,-0.408502
201903200500,5,4.60463,29.5,32765.6,42.3291,9.40082,3.82482,51.2518,11.2782,3.82926,1.03845,-0.939007,0.0431509,9.47748,0,0.111944,1.77412,291.334,1.90392,1.89974,1.06428,-0.557246,-0.022862,8.86035,0,0.111852,1.58855,285.811,1.67994,-1.42903,1.35497,-0.397504,0.0101602,9.41257,0,0.111852,1.6665,274.412,1.74217,-0.916883,1.4499,0.291399,0.000889815,8.27868,0,0.111852,1.59593,252.768,1.64088,-0.423816,1.29214,0.574617,-0.00117407,10.1512,0,0.111852,1.58969,245.47,1.61218,0.92618,51.9371,8.79915,3.82482,0.654314,0.336421,0.0194991,7.1917,0,0.111852,0.981049,265.879,1.07797,1.06658,0.65263,0.379868,0.0380491,8.30066,0,0.111852,0.909635,261.901,1.03017,0.321224,0.596459,0.409379,0.0459981,9.06043,0,0.111852,0.89048,256.471,0.955865,0.969961,0.173527,0.436864,0.163504,8.98614,0,0.111852,0.660033,241.891,0.720921,8.38335,0.00128241,0.0993519,0.0715852,8.7802,0,0.111852,0.566111,161.436,0.605099,6.9172,43.2251,7.7484,3.82167,0.868014,0.165201,-0.0261111,4.39141,0.141574,1.19574,77.3086,1.40892,-3.99136,0.56751,-0.491992,0.153487,5.66029,0.141296,1.00699,35.8561,1.18607,6.05721,0.153223,-0.492507,0.0461861,5.44843,0.14213,0.764083,3.51757,0.844053,2.92734,-0.171832,0.221018,-0.0994454,6.04032,0.144722,0.638111,216.319,0.689747,-4.34274,48.2868,8.64576,3.82074,-0.191724,-1.77855,0.129021,8.28308,0,0.111944,2.01303,351.857,2.10767,2.57135,0.173852,-1.59831,0.126594,8.45122,0,0.111852,1.88973,344.193,1.96241,3.88208,0.480071,-1.53728,0.0928843,7.72145,0,0.111944,1.85427,334.27,1.89258,1.70831,0.930884,-0.932336,0.0555796,8.48174,0,0.111944,1.49309,310.588,1.51769,1.89283,0.86723,-0.43176,0.000634259,6.70025,0,0.111852,1.10185,291.97,1.11926,-1.05848
201903200450,4.01046,53.9768,29.5,32590,42.1929,9.55995,3.82482,50.4931,11.3632,3.82889,1.422,-1.65375,-0.0903463,9.52754,0,0.111852,2.45708,297.848,2.53323,-2.06091,1.88188,-1.01877,-0.315635,8.8511,0,0.111852,2.40371,281.207,2.50537,-6.61622,2.14421,-0.722855,-0.191996,9.39997,0,0.111852,2.46539,271.554,2.52141,-4.64371,2.29683,-0.0341954,-0.0664593,8.40053,0,0.111944,2.52318,262.33,2.5522,-1.73553,2.30078,0.3127,-0.051913,10.3957,0,0.111852,2.61308,257.003,2.62953,-1.25918,52.2297,8.8,3.82445,0.0852972,-0.949438,-0.460772,7.22572,0,0.116481,1.46018,23.3534,1.69466,-13.8177,-0.364272,-0.53363,-0.399326,8.3126,0,0.116018,1.27837,61.9713,1.53121,-11.297,-0.136297,-0.169227,-0.00993981,9.08567,0,0.115556,0.981039,94.33,1.19558,1.71172,-0.487515,0.370387,0.0334102,8.9765,0,0.116111,0.937284,156.905,1.06104,1.60782,-0.702033,0.224335,0.0443065,8.69435,0,0.116018,1.05513,140.334,1.13766,3.3458,43.2203,7.80415,3.82111,0.761558,-0.357685,0.0291315,4.34065,0.153704,1.02534,52.226,1.21289,0.983576,0.553195,-0.244176,-0.0336778,5.59037,0.154167,0.838076,61.5151,0.960718,-0.373816,-0.0443611,-0.0469426,-0.196406,5.45277,0.149074,0.598129,338.251,0.712597,-14.2985,-0.318755,0.366747,-0.17839,6.02839,0.157407,0.71349,210.275,0.791609,-12.7705,48.3149,8.77613,3.82111,-0.864076,-2.60824,0.189968,8.3932,0,0.111852,2.86817,6.96001,2.94214,4.57918,-0.154659,-2.3227,0.165881,8.47315,0,0.111944,2.51282,353.846,2.57997,5.05715,0.215368,-1.73808,0.0195315,7.58118,0,0.111852,1.98469,342.649,2.04448,1.83484,0.422562,-0.739054,-0.105905,8.24848,0,0.111852,1.20394,318.378,1.29355,-2.74964,0.284306,-0.153441,-0.0762231,6.64292,0,0.111852,0.836087,273.19,0.886821,-3.50165
201903200440,4,44.6046,29.5,32414.6,41.7156,9.76811,3.82519,48.7687,11.9399,3.82963,2.02529,-0.774941,-0.0164944,9.47289,0,0.111852,2.30136,274.496,2.37356,-1.02813,2.11286,-0.617612,-0.117576,8.83048,0,0.111852,2.31482,271.861,2.38497,-3.4252,2.32229,-0.404647,-0.0766676,9.39282,0,0.111852,2.44723,263.532,2.481,-2.02785,2.28652,0.325975,-0.0204009,8.35785,0,0.111852,2.39316,252.371,2.40848,-0.499441,2.14074,0.853648,-0.029775,10.2974,0,0.111944,2.37938,241.908,2.38705,-0.888477,52.405,8.8,3.82482,0.280286,-0.784889,-0.0432556,7.27198,0,0.111944,1.89372,345.627,2.13618,0.165112,0.12288,0.266705,0.0552648,8.34007,0,0.111944,1.80762,229.646,2.07927,0.71999,0.609968,0.917343,0.0770917,9.02118,0,0.111852,1.68916,239.874,1.83071,-0.0325118,0.438674,1.00123,0.250531,8.89824,0,0.111852,1.55497,237.061,1.6984,5.55038,0.0104648,0.705714,0.279421,8.56042,0,0.111852,1.27451,214.447,1.40946,10.9786,43.1809,7.91384,3.82148,0.525356,0.136082,0.110373,4.23043,0.126667,0.985447,93.436,1.11937,9.3301,0.00816204,-0.113976,-0.0026713,5.4425,0.1275,0.647653,37.3186,0.751545,-0.126248,-0.853446,-0.290066,-0.0653741,5.23576,0.125463,1.09441,275.635,1.16044,-5.59928,-1.01744,0.222877,-0.205752,5.7251,0.124167,1.23281,254.483,1.28329,-8.2468,48.2875,8.86896,3.82074,-0.0918426,-2.64949,0.128824,8.33274,0,0.111852,2.85854,350.234,2.93743,3.08638,0.507032,-2.19794,0.134818,8.47809,0,0.111852,2.42784,342.696,2.50623,5.14702,0.811736,-1.80444,0.0744213,7.72819,0,0.111852,2.17941,331.368,2.24706,3.37571,1.12161,-0.7875,0.0215759,8.46033,0,0.111852,1.5801,300.043,1.64079,3.69059,1.05311,-0.473969,0.00166019,6.83043,0,0.111852,1.34289,290.312,1.38463,0.534034
201903200430,4,34.6046,29.5,32585.1,41.4551,9.97283,3.82519,47.7929,12.4809,3.83037,1.13829,-0.712359,0.128149,9.52042,0,0.111852,1.83175,287.183,1.93323,5.64905,0.955505,-0.247068,0.0974963,8.93821,0,0.111944,1.30227,278.623,1.4102,8.83834,0.814874,0.0259861,0.112227,9.527,0,0.111852,1.07268,255.465,1.16773,11.4921,0.719975,0.279297,0.0148778,8.50617,0,0.111852,1.00722,238.583,1.04914,2.26657,0.55588,0.655043,-0.0278194,10.4828,0,0.111852,1.01082,217.118,1.03504,-3.04194,52.4647,8.8,3.82482,0.142014,0.47889,0.228209,7.24508,0,0.111852,1.72891,221.038,2.00247,8.80907,0.295063,1.38638,0.523372,8.34454,0,0.111852,1.85566,215.165,2.15137,16.0051,0.321556,1.65154,0.515227,9.07347,0,0.111944,1.94739,213.16,2.15016,15.5703,0.0571472,1.48454,0.448793,9.01535,0,0.111852,1.6712,212.413,1.79793,14.5962,-0.157303,1.47016,0.41339,8.84904,0,0.111944,1.58714,206.49,1.69138,15.2607,43.1025,8.06141,3.82148,0.243307,-0.589759,-0.077412,4.26571,0.114074,0.905421,3.49215,1.0156,-6.94282,-0.13963,-0.384569,-0.029662,5.4615,0.116296,0.788319,332.567,0.847915,-0.598122,-0.627559,-0.183407,-0.116923,5.26008,0.115741,0.832338,283.664,0.883296,-7.68068,-0.836201,0.327067,-0.235125,5.83465,0.114815,1.01695,246.641,1.0706,-13.6956,48.3081,8.92041,3.82148,-1.36198,-3.05226,0.264557,8.28218,0,0.111944,3.4157,12.4696,3.45444,4.72512,-0.89167,-2.6061,0.300898,8.42355,0,0.111944,2.83498,10.0092,2.87714,6.48229,-0.337192,-1.99653,0.153933,7.54046,0,0.111944,2.14127,1.99048,2.18247,4.33072,0.355967,-0.820003,-0.0271269,8.37023,0,0.111852,1.11607,328.382,1.17438,-0.868707,0.606685,-0.094937,0.00121296,6.81531,0,0.111852,0.789284,274.437,0.85249,-1.86006
201903200420,4,24.6046,29.5,33186.4,41.4946,10.0006,3.82519,47.8255,12.5828,3.83,0.453533,-2.06289,0.119,9.41228,0,0.111944,2.27075,328.909,2.31425,1.85364,0.569808,-1.55574,-0.0572352,8.78645,0,0.111852,1.81785,322.789,1.87435,-1.54435,0.513206,-0.829168,0.00942963,9.38699,0,0.111944,1.19724,312.457,1.2773,1.57732,0.5458,-0.152908,-0.0816287,8.40419,0,0.111944,0.878978,270.601,0.956214,-6.57755,0.34046,0.186903,-0.00928982,10.4261,0,0.111852,0.735925,250.562,0.78893,0.336708,52.7324,8.8,3.82482,0.27988,-1.07731,-0.392206,7.15093,0,0.111852,2.10343,15.8496,2.45148,-6.85259,0.592791,-0.5338,-0.446108,8.2904,0,0.111852,1.64876,341.513,2.06125,-8.73354,0.588594,-0.0629111,-0.145709,9.01844,0,0.111852,1.20694,297.004,1.48589,-1.67784,0.526809,0.489919,0.180432,8.97166,0,0.111852,1.362,251.33,1.58881,9.47883,0.20241,0.550808,0.137892,8.78861,0,0.111852,1.34548,238.35,1.48302,8.77411,42.9838,8.21045,3.82148,0.624993,-0.0237093,0.271329,4.14386,0.113056,0.775403,66.8904,0.953214,18.9022,0.309952,-0.178204,0.243996,5.37308,0.115926,0.616094,39.3494,0.73598,22.3344,-0.564161,-0.256789,-0.0308305,5.15681,0.114444,0.772008,290.789,0.81833,-3.44745,-0.850491,0.037763,-0.161087,5.74149,0.114074,1.0357,266.435,1.06972,-8.63568,48.3362,8.99773,3.82111,-0.755944,-3.89754,0.33455,8.31185,0,0.111944,4.06445,359.733,4.11867,5.34426,-0.253355,-3.58457,0.286527,8.48175,0,0.111852,3.71112,356.62,3.75678,5.00885,-0.0323991,-3.14992,0.249912,7.77574,0,0.111852,3.29152,355.323,3.32657,4.63306,0.583819,-1.94804,0.124757,8.44811,0,0.111944,2.27579,335.274,2.34932,5.06835,0.723495,-1.0797,-0.0205389,6.72291,0,0.111944,1.63523,319.036,1.68681,-0.23823
201903200410,4,14.6046,29.5,33011.1,41.4404,10.0312,3.82519,48.2026,12.4603,3.83,0.292695,-1.23638,0.0318,9.43324,0,0.111852,1.70537,315.122,1.84838,2.62477,0.399882,-0.934005,-0.00177963,8.81749,0,0.111852,1.4922,315.326,1.58105,1.00899,0.552202,-0.378858,-0.0296398,9.43487,0,0.111852,1.06738,289.984,1.14432,-0.329175,0.552243,0.047512,-0.143858,8.47167,0,0.111852,1.00694,265.047,1.06273,-10.2675,0.391493,0.143478,-0.161767,10.4777,0,0.111852,0.978878,270.395,1.0469,-14.5594,53.0101,8.85499,3.82445,1.61668,-1.81687,-0.927919,7.16119,0,0.111944,2.94151,342.384,3.24701,-13.3032,1.84069,-1.12712,-1.09048,8.30334,0,0.111852,2.81704,316.51,3.22907,-19.4537,1.56579,-0.173731,-0.811424,9.03666,0,0.111852,2.41792,292.352,2.82162,-17.4187,1.24826,0.517561,-0.0852306,9.03264,0,0.111852,2.15522,282.736,2.37753,-3.06419,1.05777,0.694225,0.11887,8.90384,0,0.111852,2.01865,272.929,2.15279,2.23679,42.8317,8.36827,3.82185,0.710691,-0.197984,0.292393,4.28087,0.126389,1.16322,59.267,1.35073,11.3943,0.571224,-0.450606,0.264946,5.49822,0.129352,1.00465,33.1393,1.15084,14.3648,0.138393,-0.0429815,0.0617639,5.29089,0.124722,0.708919,77.7374,0.819677,4.76791,-0.310305,0.296503,-0.0933407,5.85749,0.124074,0.74551,220.764,0.802534,-7.90402,48.2526,9.0064,3.82111,-1.38024,-4.50758,0.259114,8.35708,0,0.111852,4.76573,6.26081,4.80272,3.38356,-0.875393,-4.30328,0.193468,8.53252,0,0.111944,4.44833,4.85702,4.47706,2.51708,-0.535544,-4.2297,0.249609,7.82911,0,0.111944,4.34281,3.08251,4.37073,3.18347,-0.0686269,-3.56399,0.0581593,8.55962,0,0.111852,3.6785,356.539,3.69751,1.0668,-0.0374407,-2.91283,-0.00901574,6.7967,0,0.111852,3.02255,357.207,3.04388,0.519419
201903200400,4,4.60463,29.5,32835.7,41.5414,10.0553,3.82519,48.8873,12.4796,3.83037,0.155912,-1.05183,-0.0778611,9.54892,0,0.111852,1.4819,319.209,1.62815,-0.577601,0.449518,-0.602318,-0.212204,8.95365,0,0.111852,1.2609,300.826,1.3642,-6.89656,0.562105,-0.310981,-0.168278,9.57486,0,0.111852,0.935645,284.229,1.03224,-6.66502,0.629291,-0.0921741,-0.127836,8.63494,0,0.111852,0.821903,259.564,0.893356,-13.2185,0.55118,-0.00764259,-0.0539731,10.7704,0,0.111852,0.76989,259.825,0.810153,-4.64212,53.6982,8.94531,3.82482,0.405967,-0.27466,0.272653,7.10861,0,0.111852,1.75782,318.592,2.16183,14.7071,0.707997,0.531172,0.381643,8.33061,0,0.111944,1.64707,245.842,2.07644,15.573,0.546097,0.822562,0.528607,9.05291,0,0.112407,1.65155,235.899,2.00225,16.85,0.153976,0.815067,0.331903,9.03124,0,0.111852,1.32735,219.943,1.54206,11.1795,0.160476,0.74486,0.298402,8.90454,0,0.111852,1.30017,229.839,1.44697,9.0746,42.8203,8.46978,3.82185,-0.253038,0.258951,-0.0549148,4.30202,0.126482,1.15648,193.234,1.36951,0.364223,-0.197668,0.102865,0.184309,5.48014,0.125463,0.831551,194.92,1.04957,12.6789,-0.999132,0.154731,-0.122482,5.22231,0.125833,1.22018,248.812,1.30395,-9.46455,-0.82344,0.377594,-0.243832,5.78796,0.124815,1.07426,243.223,1.14863,-12.367,48.1709,9.1123,3.82111,-1.59675,-4.58643,0.178762,8.34338,0,0.111944,4.93134,8.64732,4.96166,2.36465,-1.05955,-4.55454,0.0893195,8.5295,0,0.111944,4.75595,6.48776,4.786,1.36574,-0.894887,-4.13814,0.116778,7.92115,0,0.111852,4.32554,7.86588,4.35264,2.00605,-0.436197,-3.47083,0.0209018,8.74404,0,0.111944,3.58898,3.15264,3.60815,0.637786,-0.504094,-2.86843,-0.00805556,7.11426,0,0.111944,3.0042,6.25155,3.02088,0.333175
